 15
 39 0.4320901437146291
 13653.00000000000 (371.7000122070313,-75.91000366210937) 5.000000000000000E-02 2.500000000000000E-02
 21 2.239483507063019
 2.500000000000000E-02 (609.0000000000000,-28.64999961853027) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (668.9000244140625,-27.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (773.0000000000000,-26.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (942.7000122070313,-25.39999961853027) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (1150.000000000000,-26.23999977111816) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (1392.000000000000,-28.57999992370605) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (1601.000000000000,-31.62000083923340) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (1780.000000000000,-35.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (1898.000000000000,-38.61000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (1955.000000000000,-42.20000076293945) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (1944.000000000000,-45.29000091552734) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (1884.000000000000,-48.11000061035156) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (1798.000000000000,-50.43999862670898) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (1684.000000000000,-52.70000076293945) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (1555.000000000000,-54.74000167846680) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1387.000000000000,-56.70999908447266) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1204.000000000000,-57.88000106811523) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (1014.000000000000,-57.63000106811523) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (873.7000122070313,-55.68999862670898) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (784.4000244140625,-52.29999923706055) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (753.5999755859375,-48.88000106811523) 5.000000000000000E-02 2.500000000000000E-02
 39 0.7625035191416232
 2.500000000000000E-02 (460.3999938964844,-31.21999931335449) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (476.1000061035156,-35.31999969482422) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (482.3999938964844,-37.59000015258789) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (497.2000122070313,-38.99000167846680) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (520.5000000000000,-40.43000030517578) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (540.7999877929687,-42.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (541.2000122070313,-45.08000183105469) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (521.2000122070313,-47.08000183105469) 5.000000000000000E-02 2.500000000000000E-02
