Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 574    Date: 19/02/15    Time: 13:47:38
+6.5795E+03  +9.2239E-05  -4.6123E+01    
+8.1115E+03  +6.9084E-05  -5.1313E+01    
+1.0000E+04  +5.2192E-05  -5.7931E+01    
                                        
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg          
Chopper Off                             
+1.0000E+00  +1.8859E-01  +1.1202E+02   
+1.2328E+00  +1.9850E-01  +1.0261E+02    
+1.5199E+00  +2.0376E-01  +9.3046E+01    
+1.8738E+00  +2.0281E-01  +8.3484E+01    
+2.3101E+00  +1.9638E-01  +7.3882E+01    
+2.8480E+00  +1.8464E-01  +6.4554E+01    
+3.5112E+00  +1.6892E-01  +5.5626E+01    
+4.3288E+00  +1.5049E-01  +4.7255E+01    
+5.3367E+00  +1.3104E-01  +3.9744E+01    
+6.5790E+00  +1.1190E-01  +3.3062E+01    
+8.1110E+00  +9.4155E-02  +2.7323E+01    
+1.0000E+01  +7.8312E-02  +2.2394E+01    
+1.2329E+01  +6.4669E-02  +1.8265E+01    
+1.5199E+01  +5.3033E-02  +1.4810E+01    
+1.8738E+01  +4.3315E-02  +1.2114E+01    
+2.3101E+01  +3.5306E-02  +9.7963E+00    
+2.8481E+01  +2.8760E-02  +7.8801E+00    
+3.5112E+01  +2.3407E-02  +6.2707E+00    
+4.3288E+01  +1.8955E-02  +4.9469E+00    
+5.3368E+01  +1.5421E-02  +3.8312E+00    
+6.5790E+01  +1.2521E-02  +2.9711E+00    
+8.1110E+01  +1.0157E-02  +2.1338E+00    
+1.0000E+02  +8.2406E-03  +1.3959E+00    
+1.2329E+02  +6.6887E-03  +8.0701E-01    
+1.5199E+02  +5.4255E-03  +4.5874E-01    
+1.8738E+02  +4.3973E-03  -3.7204E-01    
+2.3102E+02  +3.5667E-03  -9.9492E-01    
+2.8481E+02  +2.8917E-03  -1.6204E+00    
+3.5112E+02  +2.3435E-03  -2.3626E+00    
+4.3288E+02  +1.8998E-03  -3.1488E+00    
+5.3368E+02  +1.5395E-03  -4.0857E+00    
+6.5790E+02  +1.2474E-03  -5.1760E+00    
+8.1110E+02  +1.0097E-03  -6.5011E+00    
+1.0000E+03  +8.1665E-04  -8.1052E+00    
+1.2329E+03  +6.5983E-04  -1.0047E+01    
+1.5199E+03  +5.3215E-04  -1.2435E+01    
+1.8739E+03  +4.2747E-04  -1.5384E+01    
+2.3102E+03  +3.4100E-04  -1.8768E+01    
+2.8481E+03  +2.7234E-04  -2.2747E+01    
+3.5113E+03  +2.1533E-04  -2.7973E+01    
+4.3289E+03  +1.6682E-04  -3.4207E+01    
+5.3368E+03  +1.2524E-04  -4.0782E+01    
+6.5795E+03  +9.2308E-05  -4.6212E+01    
+8.1115E+03  +6.9127E-05  -5.1372E+01    
+1.0000E+04  +5.2229E-05  -5.7982E+01    
