Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 108    Date: 02/02/11    Time: 13:35:14
+6.5795E+03  +8.9461E-05  -4.8145E+01    
+8.1115E+03  +6.7474E-05  -4.9248E+01    
+1.0000E+04  +5.3323E-05  -5.5321E+01    
                                        
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg          
Chopper Off                             
+1.0000E+00  +1.8470E-01  +1.1351E+02   
+1.2328E+00  +1.9585E-01  +1.0405E+02    
+1.5199E+00  +2.0200E-01  +9.4600E+01    
+1.8738E+00  +2.0208E-01  +8.4733E+01    
+2.3101E+00  +1.9650E-01  +7.4984E+01    
+2.8480E+00  +1.8553E-01  +6.5462E+01    
+3.5112E+00  +1.6929E-01  +5.6185E+01    
+4.3288E+00  +1.5094E-01  +4.7719E+01    
+5.3367E+00  +1.3138E-01  +4.0087E+01    
+6.5790E+00  +1.1208E-01  +3.3318E+01    
+8.1110E+00  +9.4190E-02  +2.7401E+01    
+1.0000E+01  +7.8370E-02  +2.2576E+01    
+1.2329E+01  +6.4709E-02  +1.8209E+01    
+1.5199E+01  +5.3040E-02  +1.4903E+01    
+1.8738E+01  +4.3037E-02  +1.2079E+01    
+2.3101E+01  +3.5307E-02  +9.7505E+00    
+2.8481E+01  +2.8685E-02  +7.8999E+00    
+3.5112E+01  +2.3339E-02  +6.2877E+00    
+4.3288E+01  +1.8892E-02  +4.5936E+00    
+5.3368E+01  +1.5398E-02  +3.8642E+00    
+6.5790E+01  +1.2478E-02  +2.9713E+00    
+8.1110E+01  +1.0144E-02  +2.2053E+00    
+1.0000E+02  +8.2277E-03  +1.5394E+00    
+1.2329E+02  +6.6699E-03  +1.0143E+00    
+1.5199E+02  +5.3821E-03  +6.9313E-01    
+1.8738E+02  +4.3874E-03  -1.4137E-01    
+2.3102E+02  +3.5623E-03  -6.1047E-01    
+2.8481E+02  +2.8925E-03  -1.2552E+00    
+3.5112E+02  +2.3408E-03  -1.8776E+00    
+4.3288E+02  +1.9018E-03  -2.4953E+00    
+5.3368E+02  +1.5433E-03  -3.3150E+00    
+6.5790E+02  +1.2531E-03  -4.3170E+00    
+8.1110E+02  +1.0168E-03  -5.5139E+00    
+1.0000E+03  +8.2479E-04  -6.9410E+00    
+1.2329E+03  +6.6915E-04  -8.7664E+00    
+1.5199E+03  +5.4272E-04  -1.1098E+01    
+1.8739E+03  +4.3914E-04  -1.3939E+01    
+2.3102E+03  +3.5494E-04  -1.7517E+01    
+2.8481E+03  +2.8445E-04  -2.2188E+01    
+3.5113E+03  +2.2553E-04  -2.7825E+01    
+4.3289E+03  +1.7521E-04  -3.4922E+01    
+5.3368E+03  +1.2956E-04  -4.3096E+01    
+6.5795E+03  +8.9880E-05  -4.7988E+01    
+8.1115E+03  +6.7729E-05  -4.9147E+01    
+1.0000E+04  +5.3473E-05  -5.5195E+01    
