Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 099    Date: 01/02/11    Time: 11:29:25
+6.5795E+03  +8.7190E-05  -4.4529E+01    
+8.1115E+03  +7.0441E-05  -4.7394E+01    
+1.0000E+04  +5.5437E-05  -5.5896E+01    
                                        
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg          
Chopper Off                             
+1.0000E+00  +1.8416E-01  +1.1410E+02   
+1.2328E+00  +1.9638E-01  +1.0514E+02    
+1.5199E+00  +2.0249E-01  +9.5255E+01    
+1.8738E+00  +2.0345E-01  +8.5380E+01    
+2.3101E+00  +1.9771E-01  +7.5382E+01    
+2.8480E+00  +1.8673E-01  +6.5752E+01    
+3.5112E+00  +1.7065E-01  +5.6452E+01    
+4.3288E+00  +1.5187E-01  +4.7822E+01    
+5.3367E+00  +1.3217E-01  +4.0150E+01    
+6.5790E+00  +1.1274E-01  +3.3300E+01    
+8.1110E+00  +9.4874E-02  +2.7563E+01    
+1.0000E+01  +7.8801E-02  +2.2503E+01    
+1.2329E+01  +6.4893E-02  +1.8374E+01    
+1.5199E+01  +5.3280E-02  +1.4930E+01    
+1.8738E+01  +4.3786E-02  +1.2150E+01    
+2.3101E+01  +3.5501E-02  +9.7879E+00    
+2.8481E+01  +2.8890E-02  +7.7846E+00    
+3.5112E+01  +2.3530E-02  +6.2648E+00    
+4.3288E+01  +1.9081E-02  +5.0352E+00    
+5.3368E+01  +1.5508E-02  +3.9447E+00    
+6.5790E+01  +1.2564E-02  +3.0745E+00    
+8.1110E+01  +1.0199E-02  +2.2633E+00    
+1.0000E+02  +8.2741E-03  +1.6027E+00    
+1.2329E+02  +6.7136E-03  +1.0026E+00    
+1.5199E+02  +5.4461E-03  +4.5025E-01    
+1.8738E+02  +4.4085E-03  -1.3191E-01    
+2.3102E+02  +3.5824E-03  -6.2828E-01    
+2.8481E+02  +2.8989E-03  -1.2443E+00    
+3.5112E+02  +2.3656E-03  -1.9862E+00    
+4.3288E+02  +1.9154E-03  -2.4813E+00    
+5.3368E+02  +1.5532E-03  -3.2898E+00    
+6.5790E+02  +1.2609E-03  -4.3089E+00    
+8.1110E+02  +1.0238E-03  -5.5210E+00    
+1.0000E+03  +8.3103E-04  -7.0290E+00    
+1.2329E+03  +6.7429E-04  -8.8894E+00    
+1.5199E+03  +5.4694E-04  -1.1171E+01    
+1.8739E+03  +4.4330E-04  -1.3930E+01    
+2.3102E+03  +3.6181E-04  -1.8297E+01    
+2.8481E+03  +2.8586E-04  -2.3064E+01    
+3.5113E+03  +2.2568E-04  -2.8880E+01    
+4.3289E+03  +1.7313E-04  -3.6290E+01    
+5.3368E+03  +1.2362E-04  -4.3726E+01    
+6.5795E+03  +8.7493E-05  -4.4365E+01    
+8.1115E+03  +7.0612E-05  -4.7251E+01    
+1.0000E+04  +5.5525E-05  -5.5682E+01    
